tier,locationLon,locationLat,xps,main_image_path,eng_cat,tags_count
1,-3.700620160156406,40.41767665200611,500,data_main/996c5dc1-3e79-4d7c-b051-42e7aee5ea55/main.jpg,Low,0
1,-3.700472200000036,40.417865,1000,data_main/9974e7c7-6c13-4181-ac83-f48b4dddae79/main.jpg,Low,6
2,-3.698960843275197,40.45322324093673,600,data_main/99e5404a-db26-4676-ae52-cab623309d50/main.jpg,Low,13
1,-3.686973179986409,40.432979954546646,800,data_main/99ff01c0-6d0e-4a71-8899-2e63ed3997ed/main.jpg,Low,13
1,-8.819972222222223,42.81166666666666,1000,data_main/9a2e9c72-4268-4e35-a0d2-3b11a097025a/main.jpg,Mid,8
1,-7.735111111111111,42.20427777777778,1000,data_main/9a60218e-6848-45eb-91a5-0187b9e27093/main.jpg,Mid,10
1,-3.680960534297373,40.4177992653548,800,data_main/9abc92cb-6701-48ef-8327-e34618db2657/main.jpg,High,13
3,-3.64351968062124,40.40368029501469,500,data_main/9b02d8aa-83e0-4781-925a-4ac4f60761b8/main.jpg,Mid,13
2,-3.698883891055793,40.42416079846899,700,data_main/9b36e38c-50f1-40d9-98dc-bf52ecd2068b/main.jpg,High,10
2,-3.705510095790745,40.40960698563183,700,data_main/9b6329d0-28da-40a0-9438-98eda7d84c2d/main.jpg,Low,10
2,-3.7018219570820414,40.44030518098882,600,data_main/9bdf1546-f17c-4d63-9327-d3a75f9aa312/main.jpg,Mid,10
1,-3.709023692234164,40.4153602918824,900,data_main/9c04e046-e655-423c-a4a0-fa3f1d825432/main.jpg,High,10
1,-1.2146104999999352,42.5942381,1000,data_main/9c09c4d6-76f3-416c-b482-728655fecfaa/main.jpg,High,4
2,-3.6600904869488993,40.45929874257081,700,data_main/9c6b7f47-77fc-45b5-aaf1-b2f70959daee/main.jpg,Low,13
1,-5.750340977384894,41.50130511307705,1000,data_main/9c82ef56-c72f-4920-8ce4-0dfa1502cadd/main.jpg,High,6
2,-3.6811529345648615,40.42828467450708,600,data_main/9ce55fe8-6ea5-479a-9bf5-ca1d687c172a/main.jpg,High,10
2,-4.005337330865753,40.44642155210858,0,data_main/9cef7ade-2ed2-4b4f-bc91-c92c6716fa5b/main.jpg,Low,0
1,-0.147064,51.566995,1000,data_main/9d06c579-b645-41ce-b2f4-b57524cc7cea/main.jpg,High,5
1,-3.712419459140926,40.41882591552657,800,data_main/9d250bd1-e9d9-435c-ab4f-277c9e4166f6/main.jpg,Low,13
1,-8.530277777777778,42.54180555555556,1000,data_main/9d33db5f-2096-416c-bb3c-204b0c0aa3f9/main.jpg,High,10
1,-3.725022288040027,40.44318001543876,800,data_main/9d6c5ae4-2c80-46d7-bd12-6d0a578c9053/main.jpg,Mid,13
3,-3.709598394250748,40.42294237533695,500,data_main/9d982812-56c9-4b2c-8de6-b08596c9d411/main.jpg,Mid,10
1,-3.610920599999986,37.189151,1000,data_main/9d9a90bd-f145-4692-88eb-55444a68298f/main.jpg,Mid,3
2,-3.707634907089989,40.44726020811597,700,data_main/9da86915-2fd6-4963-86f5-520c6eb2b790/main.jpg,Mid,13
1,14.52208808525006,35.887671521143055,1000,data_main/9daa6c54-abd5-44b5-a5d2-ff74972ffb81/main.jpg,High,4
1,-3.689730008629688,40.41778331768985,900,data_main/9ddbde9c-ab08-46d0-9887-55f80ea1cd4d/main.jpg,High,10
1,-3.713311787748841,40.42153999238533,800,data_main/9e0feddc-108e-4ff3-82dc-f7aceb707d59/main.jpg,Low,12
2,-3.711534008918246,40.42093047357748,700,data_main/9e393ddc-545c-4123-80da-9291034e5900/main.jpg,Low,13
2,-3.685135819634701,40.43316202971123,600,data_main/9e5cad64-077b-4e3a-94b6-99e7b2578000/main.jpg,Low,13
2,-3.7017578195321583,40.42936179973726,700,data_main/9e839866-339d-4f22-be4c-54180b0d5e39/main.jpg,Low,13
2,-3.739578270034848,40.38660116102804,600,data_main/9ec1db12-0ff9-4058-947f-83aef3aca09f/main.jpg,Low,12
2,-3.68950836611669,40.43071965314907,600,data_main/9ecc39ce-f3c6-488a-9a69-fea73df150e1/main.jpg,Mid,10
1,-9.065555555555555,42.78275,1000,data_main/9f7e5456-ab73-4ebd-b8f9-39c0e21a4a59/main.jpg,High,10
1,-8.0283042,42.7979644,1000,data_main/9f93a3d3-df6c-46ef-84a1-d8804f42f552/main.jpg,Mid,1
2,-3.710809418427343,40.41208167798535,700,data_main/9faf3542-17cc-49a0-a18a-83de2a6dfa8c/main.jpg,Mid,10
2,-3.6622537175650303,40.45469972899368,700,data_main/9fb185df-0fd3-4dd3-85ed-f4f636626020/main.jpg,Low,13
1,-4.020706399999995,39.8569819,1000,data_main/9fbffe7b-f2b7-4ead-8957-b0fcec973288/main.jpg,High,4
1,-3.6035577418764246,40.46432173275739,800,data_main/9ffa864f-2666-4386-8d34-387d133ceae5/main.jpg,High,12
1,32.60773310000002,25.7372598,1000,data_main/a0145cf5-cc85-47c6-a4c8-1e91e4452acc/main.jpg,Mid,4
2,-3.645085790503588,40.475095120445175,600,data_main/a019b363-bb0d-4969-8993-dbaa43442148/main.jpg,High,13
2,-3.703466938452617,40.40803440320469,600,data_main/a0317fed-2557-4e78-b5c9-507998f8de03/main.jpg,High,10
3,-3.692407260829588,40.44005534190242,0,data_main/a088152f-fe31-4dfb-a867-3e9256a272eb/main.jpg,Mid,0
2,-3.705459505540731,40.42056229267926,600,data_main/a0d20eed-0274-4838-acf9-d97d2940a2aa/main.jpg,High,10
1,0.074308,51.682622,1000,data_main/a0f3f39c-fc87-4031-900d-d4776b1f3491/main.jpg,High,7
1,-3.7079430421186426,40.41367731464028,600,data_main/a1058fc5-8b4e-43db-8758-2a4197eb69ca/main.jpg,High,1
2,-3.712903273522045,40.41775986680819,600,data_main/a12ff609-7252-4ad9-8e5f-8263aff972ac/main.jpg,Low,13
1,61.116925,41.755256,1000,data_main/a14dacbf-d477-4a9c-adf9-dbcca95e4d99/main.jpg,Mid,5
1,-3.6922753212613824,40.417714050709975,900,data_main/a187f7d5-d692-4a1b-b103-7eeac7c5579b/main.jpg,High,10
2,-3.696339159241371,40.42810366133962,600,data_main/a18d017f-6386-4ba8-80a1-b6d56c784931/main.jpg,Low,13
2,-3.631290801841481,40.46836050316527,600,data_main/a1f96973-0a8a-46bf-931f-7d6c0bb291b5/main.jpg,Low,13
2,-3.702246784024105,40.417217086707446,700,data_main/a24e3fbd-963d-4281-bced-28586b06781b/main.jpg,Low,13
2,-3.722521190305384,40.41882629001082,600,data_main/a255088c-dfaa-434a-aab4-21cec3851262/main.jpg,Mid,13
3,-3.708019474190648,40.44667249579996,0,data_main/a25ecbc7-d73a-45be-a0e1-4766b3a90328/main.jpg,Low,0
1,-3.6791477402624775,40.41217927022523,800,data_main/a270ee27-bca6-4383-9cc9-e22e708552d2/main.jpg,Low,13
1,2.401112399999988,41.9541291,1000,data_main/a30c5938-b7df-4feb-99e4-471cfaaacc55/main.jpg,Mid,4
1,-3.69979134642512,40.42691245380727,800,data_main/a331052d-37ad-4b2d-9dc5-880bff94d3a0/main.jpg,Low,10
1,-7.86875,43.76877777777778,1000,data_main/a335ef5d-dada-4e74-a15d-0fc15fb538d9/main.jpg,Mid,10
2,-3.6622930226849992,40.42174556328786,700,data_main/a3b97f44-ba87-44f7-ab24-c2b57a6a0a19/main.jpg,Low,13
1,-3.702004699999975,40.421546,1000,data_main/a3e973b7-bb2a-462d-8d01-749eac1c70b7/main.jpg,Mid,11
2,-3.762097422985464,40.448713343630445,600,data_main/a42f7417-152d-444e-988f-e52bfc5f2aba/main.jpg,Mid,12
1,2.644497145701865,39.5682670491557,500,data_main/a43af43a-2804-4d44-ac5c-b88c757d4c7b/main.jpg,Low,0
1,27.86481100000003,43.2127874,1000,data_main/a4462345-de59-428b-adf7-ab6cbf63d41b/main.jpg,Mid,4
1,-3.69742999999994,40.39230329999999,1000,data_main/a5342bff-d0b7-4b86-b6e4-25842553046d/main.jpg,Mid,4
1,-3.621730741880216,40.420280457570335,800,data_main/a53c6b52-fbd3-44ad-af52-444fb35cfc35/main.jpg,Low,13
2,-3.7104118761990375,40.41510852626656,700,data_main/a5de3473-b761-4fbd-9273-0e313a734965/main.jpg,Low,13
2,-3.664690887998065,40.430233472596406,700,data_main/a5e4d1a6-bab1-4be1-b2f5-acaf098a3d65/main.jpg,Low,13
2,-3.611192962653369,40.421959177234726,600,data_main/a5fe0614-80f3-434d-ba1b-7561f9db4284/main.jpg,Low,13
1,-7.752472222222222,43.74430555555556,1000,data_main/a62ced72-2abf-41e3-9bf8-0cff3d1b6310/main.jpg,Mid,10
2,-3.680722110205012,40.46007207086298,600,data_main/a67f5f4b-d9ee-4581-832e-fc9fa34b6a4a/main.jpg,Low,13
2,-3.709852221827304,40.42241829328353,600,data_main/a6a35e59-108e-4841-a119-8161e02aa287/main.jpg,Mid,10
2,-3.719344922699494,40.40835056162554,700,data_main/a73de407-2589-467f-b7a3-9e54a0772f95/main.jpg,Low,13
1,-3.6974552127875446,40.41871024079712,800,data_main/a7413a4f-7f2a-4c8f-9c48-2d0ac2bd93b8/main.jpg,Low,10
2,-3.716063455842343,40.404533073753015,600,data_main/a749b9cd-f838-45ad-b44a-625e08329608/main.jpg,Low,13
1,24.796347999999966,46.2207429,1000,data_main/a7c78f54-121c-48c9-848f-826b96fbf589/main.jpg,High,5
1,-8.716388888888888,42.23538888888889,1000,data_main/a7cf8383-c4ba-4371-9d57-065fdaea5372/main.jpg,High,10
1,-0.3752039588607658,39.47561206508141,1000,data_main/a7e0bf0e-ee70-42ed-b98b-64f01dd63870/main.jpg,Mid,4
2,-3.6907524317049822,40.42593095487881,600,data_main/a7e9cb48-ea53-4d68-a48b-fb7641439477/main.jpg,Low,13
1,-3.7122020764109696,40.41833175779973,800,data_main/a820f10f-99f6-4e2a-8949-d7edf79e1207/main.jpg,Low,13
2,-3.688634359907387,40.41668173613076,600,data_main/a87edbb8-cc87-4eef-ba58-6efaf17a756a/main.jpg,High,13
1,-8.647499999999999,42.43386111111111,1000,data_main/a8860afc-dea7-49a0-9f07-24e961082b37/main.jpg,High,10
1,-3.690636205587448,40.43485236470845,500,data_main/a8933578-2478-430e-a6ed-7d936fddee5c/main.jpg,High,0
2,-3.753465520658836,40.41572508841062,600,data_main/a8ca8a90-ac4c-4f29-a63d-5195ba79084b/main.jpg,Mid,12
2,-3.723119,40.43079,600,data_main/a8cb7bf5-6aaf-40ac-a043-1def116c7a86/main.jpg,Low,13
2,-3.683848791965606,40.40619657157502,700,data_main/a8e73126-171f-4130-9a9f-49c75843ea23/main.jpg,High,10
2,-3.7524604439798224,40.41580794055421,600,data_main/a8ee129d-546c-4208-bb42-2d9feb612539/main.jpg,Mid,12
1,-3.6875301560294753,40.43210276816748,800,data_main/a8fafc66-37be-4cef-8f50-f82ee5b8338d/main.jpg,High,10
1,-3.7107807838344855,40.42104321522796,800,data_main/a90298a8-f122-4a8b-9f6e-5a046653b577/main.jpg,Mid,10
2,-3.698542888220262,40.419685368324615,600,data_main/a969a212-5b8b-4a41-bde8-6383d4c1aff4/main.jpg,Mid,10
1,-8.301666666666668,42.6175,1000,data_main/a9de2887-7e81-4361-9da1-59ed4d721973/main.jpg,High,10
2,-3.644247616967477,40.410811428825305,700,data_main/a9ef4cd0-d78a-4166-98c2-95e3b29373bb/main.jpg,Low,13
2,-3.69912605042607,40.41680795902518,700,data_main/aa1047e8-e78e-48a2-a3fb-d6a16df58dd8/main.jpg,High,10
2,-3.692512084950449,40.415514425470896,600,data_main/aa2ead0c-ee4b-44cc-951e-8b7282426bd3/main.jpg,Mid,10
2,-3.75789965983893,40.38191747465931,600,data_main/aa303a9a-f7f4-4662-9af1-3c2e3cd717e9/main.jpg,Low,13
1,-3.675026589526969,40.4439087372713,800,data_main/aa4cafa3-1642-4abd-9850-fd6e8d646311/main.jpg,Low,13
1,-3.7149244,40.3996569,800,data_main/aa84ec84-2487-45c1-94b9-8e9c52e53659/main.jpg,Low,13
2,-3.6891330857447215,40.49438021923817,600,data_main/aabbc6bf-0dc6-4084-b95a-04efbf8a1626/main.jpg,Mid,13
2,-3.690546615882195,40.446721660974646,700,data_main/aad14446-f958-48cf-a6ef-166810c2a1f9/main.jpg,Low,13
2,-3.6902973925465417,40.45269447790723,0,data_main/aaf778a1-37bb-4595-ade4-21f226e3c91a/main.jpg,Mid,0
2,-3.704586337195032,40.42047752700586,700,data_main/aafeb298-5341-4285-9d61-b5c8dcd40dcb/main.jpg,High,10
1,-3.703799031453799,40.416550888822,900,data_main/ab079626-2c31-4074-80ad-336bba416b2b/main.jpg,High,10
1,-8.873722222222222,41.86997222222222,1000,data_main/ab8e0e38-1480-470a-be41-3763ef136218/main.jpg,High,10
1,-3.707385727413197,40.41539735232832,900,data_main/ac380663-4683-4b7e-8273-436f19874002/main.jpg,High,10
2,-3.681167463418638,40.43130259371522,700,data_main/ac7176e1-3a5f-4ce0-848e-5a936953ff1b/main.jpg,Low,13
2,-3.6926282629724767,40.47967581753548,600,data_main/ad68c5ed-16b7-4e70-89cc-b52751e2445e/main.jpg,High,13
1,-3.694824529686046,40.4160310259887,500,data_main/ada425ce-fa30-4d62-abf1-ea968232fea9/main.jpg,Mid,2
2,-3.687873799805069,40.43420552208373,600,data_main/adaa5d78-ca8e-4579-9a2c-cc878bb3efdb/main.jpg,Mid,10
2,-3.697301746425403,40.41935051716017,600,data_main/adcb9cb0-c4de-42b3-98c7-0d24da38a414/main.jpg,Mid,10
1,4.232939999999985,39.88087000000001,1000,data_main/add2e545-0b0b-4550-9f3b-3dcf8000326f/main.jpg,Mid,5
1,-3.711829656904652,40.41878450322952,800,data_main/ae6588c6-ebf5-4dc3-a3e9-3dbb5e3e70d0/main.jpg,Low,13
1,-4.1526513,40.5684731,1000,data_main/ae7b04d6-89f7-49cc-9434-e1d33b15b019/main.jpg,Mid,5
2,-3.692255368309393,40.439912414300345,600,data_main/ae8ba0de-6d8c-4777-9791-c56eaafdefa8/main.jpg,High,10
1,-3.8202535,43.4144275,1000,data_main/aeba5f7a-7bc9-496d-9493-43bd17e9e31f/main.jpg,High,3
1,-8.395999999999999,43.37135,1000,data_main/aefd731e-7c06-4bec-bcdb-5ebce70794e6/main.jpg,High,10
2,-3.695407257339229,40.41737993845497,600,data_main/af024530-4142-432d-bdfe-9f37ea3ce1bd/main.jpg,High,10
1,134.0183889,33.855356,1000,data_main/af0f8a7b-ca71-469e-a882-f20705acf206/main.jpg,Low,4
1,45.01106170000003,40.56385059999999,1000,data_main/af6b3ece-0de8-4c37-a26d-63951f2f9c1a/main.jpg,High,4
1,-7.559166666666666,43.00888888888889,1000,data_main/af8d4cb9-282e-41f9-a03e-bf696e7a657a/main.jpg,Mid,10
3,-3.696078069568077,40.41426942327938,500,data_main/afa84cb0-cd11-426e-b8cb-1d7d6cccd34e/main.jpg,Mid,10
1,38.74079949999998,37.9807788,1000,data_main/afc0f0ff-77ea-4d11-ac4d-94f391f4f2dc/main.jpg,Low,4
1,-3.706474495078322,40.42782496214609,900,data_main/b00cd168-780a-4d54-a361-96686f76e396/main.jpg,Mid,10
1,-3.6117719956279433,40.463555560548485,800,data_main/b0247094-b305-40b1-8afd-d3f082d77e7a/main.jpg,Low,13
1,-3.703374110735152,40.416923224923565,500,data_main/b0614eca-8621-44ca-8f8e-6b9eeb9ece35/main.jpg,Mid,0
3,-4.002929464455895,40.44092549844338,100,data_main/b0a3ab0b-600b-4f3c-b01d-97431a258581/main.jpg,Mid,0
1,-3.694160118806713,40.41522318301387,0,data_main/b0ac4c1a-5f1e-4682-bd7c-f954084ed41b/main.jpg,Low,0
1,-3.712443320308865,40.41773567494212,800,data_main/b0c29e8f-0cb3-4bc3-af91-a4a83fd823d6/main.jpg,Low,13
2,-3.694216417752121,40.43225199980942,600,data_main/b0d2ff28-715f-4ca6-83b0-19efcaab3feb/main.jpg,Mid,9
2,-3.6809011690830986,40.44746770604274,700,data_main/b0dcd56e-bed1-44b7-b555-a1b76b99518f/main.jpg,Low,13
1,-8.203888888888889,43.424416666666666,1000,data_main/b0ea9b9a-ec3b-4368-b988-fbe6e7f765a5/main.jpg,Mid,10
3,-3.692262114741247,40.40952490238327,500,data_main/b0f5f17b-dc8f-49e8-9b64-413f674af51d/main.jpg,Low,13
2,-3.698490337359729,40.41916316149634,600,data_main/b1821f48-a875-42fe-821b-8dcbfc54ed7f/main.jpg,Mid,10
2,-3.71044048589453,40.4149718589678,0,data_main/b185f8e9-ec98-4910-bc32-326bb5ab2f6f/main.jpg,Mid,0
1,-3.692296820498533,40.4222967767356,500,data_main/b18f3265-8773-47f7-bad7-4ab161098cb5/main.jpg,Mid,0
1,-3.91348400000004,41.026408,1000,data_main/b1cbc183-b1ca-4991-b8a4-bf87e9446358/main.jpg,Mid,6
2,-3.690708012146634,40.437992686955496,0,data_main/b1f9c98b-6e19-46c5-b765-0eccdaf28a5e/main.jpg,Low,0
1,-8.936333333333334,42.38238888888889,1000,data_main/b214b0a6-ca3b-4763-b86c-1c2559776085/main.jpg,Mid,10
2,-3.691117293033095,40.42434262329433,700,data_main/b23d83ab-987d-4e81-8113-7d31f0b05dc9/main.jpg,Low,13
1,-7.595027777777777,43.616083333333336,1000,data_main/b24e3762-f94a-4648-a1d4-88295076ca89/main.jpg,High,10
3,-3.641014408227241,40.39673919610475,500,data_main/b27b9c9e-a19d-44fd-b5a7-c19da97eb928/main.jpg,Low,12
2,-3.697024398895168,40.54421616143589,600,data_main/b2dbc6e9-857d-40db-9583-43fb83b1c4fb/main.jpg,Low,13
2,-3.694224975092802,40.424691322944106,700,data_main/b2e654a6-1f1a-4e0c-8cd0-7f4bd5ea7fab/main.jpg,High,10
2,-3.6981123266852105,40.4190843632902,600,data_main/b39792de-d3a9-423e-b57b-62e883fb6da4/main.jpg,High,10
1,2.336210913616924,41.570939570103896,1000,data_main/b39a89b4-739f-4352-a4b1-d48d58542236/main.jpg,Low,6
1,-3.71490523849719,40.42315292503742,800,data_main/b3eddac1-e6c4-4451-9026-8d63254291e6/main.jpg,Low,13
2,-3.6970871436010455,40.37227037496382,600,data_main/b409d112-96d2-45c2-888e-6e78a906b2f4/main.jpg,Low,13
2,-3.700924275126349,40.419716000547446,600,data_main/b40de572-8d6f-40a6-ad47-dad4ad645f1a/main.jpg,High,10
1,-3.7046780182148007,40.41683731629688,800,data_main/b418cff3-634e-4845-8fef-742d08c2b5e3/main.jpg,Low,13
1,22.5695098,46.5537948,1000,data_main/b4309469-f2a5-4151-a18e-fb53a5f21f4d/main.jpg,High,6
2,-3.67962694520718,40.416464763984216,600,data_main/b43b4d9f-8477-4a50-bfd1-8540aca3d1c3/main.jpg,Mid,13
1,7.669745547221396,45.07797739014342,1000,data_main/b4704372-ee05-4e39-bb74-fe9532478642/main.jpg,Low,3
2,-3.714497099704165,40.4458491492881,700,data_main/b493362d-d9ea-4b5f-9d5c-d1cae1c1d411/main.jpg,Low,12
2,-3.699140281286189,40.41932139571109,600,data_main/b4c81999-d53c-4c8a-bff4-2f6d72e35322/main.jpg,Mid,10
2,-3.760818340772031,40.38564275021698,600,data_main/b4cbea48-f29d-4d0e-8ce7-0ec9e976356a/main.jpg,Low,13
1,11.6290825,44.8304483,1000,data_main/b4deb8d1-78b8-441a-9497-6ac77b456514/main.jpg,Mid,1
2,-3.696498343926474,40.43059863217776,600,data_main/b515789a-f8ff-41a5-94ff-edb0523e5244/main.jpg,High,10
1,-3.7057720957998135,40.415929853824935,500,data_main/b5366a56-4b01-409d-9a2a-18b29185dd76/main.jpg,Mid,2
1,-0.6668454000000565,42.5078408,1000,data_main/b537df85-3edc-47dd-bb84-b081fd41e186/main.jpg,High,4
2,-3.690423011904708,40.41523863003084,700,data_main/b57abf05-d6ab-4531-9cdc-38799ba8de5d/main.jpg,Low,13
2,-3.6903115047286152,40.4158609202182,700,data_main/b581cc72-42b9-46af-997e-cf239ee2231b/main.jpg,Low,13
2,-3.65922249355855,40.37887988439102,600,data_main/b5a1bea5-6ce2-4096-87c9-9e5080b3961d/main.jpg,Low,13
2,-3.664690887998065,40.430233472596406,700,data_main/b5b991fa-aae3-4e99-a362-1340ca6e3982/main.jpg,Low,13
1,-3.724501355324688,40.42650760720506,800,data_main/b5d499a1-8982-453d-8343-4c559316ca17/main.jpg,High,13
1,-3.727328616937216,40.43288625552044,800,data_main/b5e9a237-b99a-406b-bb58-71643a809083/main.jpg,Low,13
2,-3.731936574991669,40.43267260040589,600,data_main/b605e489-be10-409a-bffd-2c40f73c3884/main.jpg,High,10
1,-3.7142981757389273,40.41774127037653,500,data_main/b608b232-5447-4251-85fa-1216596bf31b/main.jpg,High,0
2,-3.689867004514447,40.42080953878663,600,data_main/b64b1e9f-7b92-49d2-8d55-f9f2eddc0f5d/main.jpg,High,10
2,-3.633748639665491,40.38843681984411,600,data_main/b6b3a2ca-7fdf-4478-bc41-7ca9c1e2007f/main.jpg,Low,13
2,-3.711628758086704,40.4176388210189,700,data_main/b6b7e1e2-a4c8-4214-8c77-3397f061fc3a/main.jpg,Low,13
2,-3.735464796879181,40.44166668674646,700,data_main/b6e7b2d8-aa10-4f02-9950-bff61961dae0/main.jpg,High,10
2,-3.713170242765982,40.42518166305301,700,data_main/b6eb86e4-71c1-486a-854c-4ae8cc2f401d/main.jpg,Low,13
2,-3.747171125108704,40.414347735687166,700,data_main/b6ecf020-6a4e-4079-ad28-5cf647f75a4f/main.jpg,Low,12
1,-3.682554238974761,40.41104208709156,800,data_main/b78c6166-b329-4b9c-a237-fe603d223487/main.jpg,Low,13
1,-3.714599606357376,40.42377925205143,900,data_main/b7cc44dc-31fc-4364-ba67-756ff45966de/main.jpg,High,10
2,-3.7059982474582585,40.41797341013827,700,data_main/b7dae2b5-dfc9-4db0-adf5-5b30a38b94e2/main.jpg,Low,13
2,-3.724151680891453,40.4268791678844,600,data_main/b7f36b3c-3145-4392-993b-4c2ab9e02cd1/main.jpg,High,13
1,-4.394425,38.422548,1000,data_main/b7ffeb86-2cb2-4407-82d9-23fb59e62fd0/main.jpg,High,3
3,-3.6885947775993184,40.412799071143695,500,data_main/b825093b-1c8f-4b7f-9184-e544aa72b839/main.jpg,Mid,13
1,-8.887777777777778,42.78488888888889,1000,data_main/b83eb036-8bee-4cb9-a0f1-123185b4f039/main.jpg,High,10
3,-3.6679931777649335,40.42241547474438,500,data_main/b85510fe-081d-417f-a3e0-c92b7e8e0824/main.jpg,Mid,10
1,-3.832386664319065,40.49013228980326,800,data_main/b86f81dc-793d-4a2e-b5be-7d8184ee8c0c/main.jpg,Mid,12
2,-3.694056029313679,40.45980502917166,600,data_main/b9498db8-71ad-428b-a83b-40c43f54da72/main.jpg,Low,13
2,-3.727268470061604,40.46805268132601,600,data_main/b9567275-b045-4a66-bdf2-4b553e125c84/main.jpg,Low,13
3,-3.661718925719037,40.479811874274304,500,data_main/b979d707-3e45-4fe5-8de4-8a83a98f8232/main.jpg,Low,13
2,-3.7053592829015214,40.41999533487041,600,data_main/b99e1bf2-61b3-4e7f-bc92-acfddd54c0f1/main.jpg,Mid,10
2,-3.698490642429576,40.42408121377881,700,data_main/ba0032eb-63af-4510-b3f4-8e51905bf07c/main.jpg,Mid,10
1,-4.024319300000002,39.8586619,1000,data_main/ba098a2e-a20b-4472-8a4f-2ee5796b6290/main.jpg,High,7
3,-3.751243479251144,40.38603247075498,500,data_main/ba2e9dfe-915d-49cd-994b-b36c21fc8cee/main.jpg,Low,13
1,-3.712183538164843,40.41880935096959,800,data_main/bb077f12-61d3-4f9e-93fb-97321c567ebd/main.jpg,Low,13
1,-3.688491461539084,40.4351401346244,800,data_main/bb2f39e3-1703-407c-81a6-bb8f56f232b8/main.jpg,Low,12
2,-3.683198925314475,40.41884912730404,600,data_main/bb422d63-63ff-4623-9a4b-0addf893f242/main.jpg,Low,13
3,-3.689119935645557,40.47429008476659,500,data_main/bb4ced6d-665f-497f-83ef-d139822c7a62/main.jpg,Mid,13
1,-8.092416666666667,42.6385,1000,data_main/bbb0e1e9-db16-43fb-aa85-870403522553/main.jpg,High,10
2,-3.694058511312935,40.47993750587912,600,data_main/bbe4b672-340d-469b-9a0e-c1b867de7582/main.jpg,Low,12
2,-3.6920777654946746,40.46032463681944,600,data_main/bc247f77-051f-4937-9f66-c76c1406e9c8/main.jpg,Low,13
1,22.291577500000017,44.6408595,1000,data_main/bc4421b8-e21b-4515-a015-e234084a1c34/main.jpg,Low,3
3,-3.691223890770395,40.460122629725696,500,data_main/bc4e8b2f-42d3-48b1-bed9-c3231691bb2d/main.jpg,Low,13
1,-9.128083333333334,42.91288888888889,1000,data_main/bc56a17d-9b5b-4249-8514-1c7a51a31cc9/main.jpg,Mid,10
2,-3.724636556416496,40.430317574509,600,data_main/bc9e635b-767d-4c03-b2f0-cadec233864b/main.jpg,Mid,13
2,-3.706501085101446,40.420970348006776,600,data_main/bca8e4d3-c6b1-4732-8f1b-3d1a8c39d9ee/main.jpg,High,10
1,-3.690210921050405,40.43508150143175,500,data_main/bcd58127-76bd-44e7-84d8-cc25b46c7962/main.jpg,High,0
1,-0.4982315144123959,41.42392131601315,1000,data_main/bd655aba-88de-4e34-a578-4a78c23a1c22/main.jpg,Mid,6
1,-82.358963,23.135541,1000,data_main/be097d95-04c2-45cd-9c5a-9af3fc221252/main.jpg,Low,4
2,-3.611905566884472,40.44186197577716,600,data_main/be3b185c-0b34-4686-8cc8-0ab9977da676/main.jpg,Low,13
2,-3.701961601139231,40.41971871599279,600,data_main/be5b0d87-3c2b-461e-bfa0-fc16387dfaa4/main.jpg,High,10
1,-3.7260819285571833,40.425614559049066,900,data_main/be645c13-c416-43f8-95a9-b02074e1dbb4/main.jpg,Mid,10
1,-7.113305555555555,42.180527777777776,1000,data_main/be6cbe1f-60a6-44f7-8406-a462c6a76353/main.jpg,Mid,10
1,24.7427874,59.4358897,1000,data_main/bed58561-19a1-422a-b3c8-ae1b3f8a0e04/main.jpg,Mid,3
1,-3.7226305000000366,40.3952181,1000,data_main/bf00510c-2915-476d-959a-8f6542cee91c/main.jpg,High,5
1,-82.76648822189333,21.87750686685785,1000,data_main/bf1e48d0-9b8e-4745-b015-b96be592b592/main.jpg,High,4
1,-3.8983305433777113,57.761888029081625,1000,data_main/bf345996-7402-47ac-abaa-cbfb19eefb0b/main.jpg,Low,4
1,-3.692152352778635,40.41979265992703,1000,data_main/bfaf4656-d8ac-48bf-b640-8434890e09dd/main.jpg,Mid,4
1,-3.707021235828549,40.41545867324677,500,data_main/bff7d516-fab8-4102-b460-fa23f7816241/main.jpg,High,0
1,35.44671,30.322777,1000,data_main/c010ab06-49de-4454-8871-76a853e7556b/main.jpg,High,3
1,-3.5892089999999826,37.169046,1000,data_main/c07d2b5c-5df8-42b3-a3b0-4401b9de74fa/main.jpg,Mid,4
1,-3.724720458071045,40.40078542240816,800,data_main/c07ed022-b1b9-4059-86c4-c481178d1dfd/main.jpg,Low,13
2,-4.00500105939298,40.4463598215135,0,data_main/c080681c-af91-4ce7-bdca-29eaaa87a25d/main.jpg,High,0
2,-3.7002861994874174,40.44229647582703,600,data_main/c0f3bd56-db28-4383-a73e-e0301fb8c9ce/main.jpg,High,10
2,-3.703825594056321,40.41986954619534,600,data_main/c17aa1a0-945f-47fd-8727-13eab3c4a005/main.jpg,Mid,10
1,-3.761360271036638,40.41176029757209,800,data_main/c190cc3a-4cac-4316-b7db-898838424544/main.jpg,Low,12
3,-3.615874240470292,40.46199323713355,500,data_main/c1c9b246-d223-4efa-9523-981cb0054cd6/main.jpg,Low,13
2,-4.829838969991382,36.62956311594338,250,data_main/c20052c2-0b1a-48bf-8253-b57e4fb1a70d/main.jpg,High,3
1,46.25019459999999,39.3793571,1000,data_main/c2218b54-ca46-467b-8408-a84f84943c0a/main.jpg,High,4
